timestamp,USD,hashrate,activeAccounts
2016-12-27T00:00:00Z,6.832900715,42.31815667,13.38112887
2016-12-28T00:00:00Z,6.886195153,42.38522142,13.40089471
2016-12-29T00:00:00Z,6.877905808,42.30021557,13.39184686
2016-12-30T00:00:00Z,6.867883405,42.35509362,13.37274226
2016-12-31T00:00:00Z,6.874965787,42.29967971,13.25678238
2017-01-01T00:00:00Z,6.903680939,42.34180263,13.04629194
2017-01-02T00:00:00Z,6.922008364,42.36541552,13.46445267
2017-01-03T00:00:00Z,6.931897133,42.39908489,13.3914817
2017-01-04T00:00:00Z,7.021589712,42.33169736,13.45316097
2017-01-05T00:00:00Z,6.91067356,42.23478584,13.38618504
2017-01-06T00:00:00Z,6.795182396,42.37836636,13.48281159
2017-01-07T00:00:00Z,6.809065465,42.2352921,13.37802523
2017-01-08T00:00:00Z,6.82438937,42.40702351,13.2998985
2017-01-09T00:00:00Z,6.804264797,42.21125955,13.32325968
2017-01-10T00:00:00Z,6.808307569,42.38005174,13.46058551
2017-01-11T00:00:00Z,6.670338757,42.38236535,13.36618133
2017-01-12T00:00:00Z,6.69780017,42.50746884,13.34297894
2017-01-13T00:00:00Z,6.717662088,42.36285064,13.2890771
2017-01-14T00:00:00Z,6.714743822,42.50527727,13.29252969
2017-01-15T00:00:00Z,6.719307611,42.47395974,13.22058024
2017-01-16T00:00:00Z,6.724190034,42.48325506,13.35699588
2017-01-17T00:00:00Z,6.809027305,42.41777506,13.39539363
2017-01-18T00:00:00Z,6.788332121,42.36723733,13.38458148
2017-01-19T00:00:00Z,6.805183394,42.51477845,13.43810215
2017-01-20T00:00:00Z,6.796910681,42.60032935,13.40464942
2017-01-21T00:00:00Z,6.828680176,42.55243013,13.36454691
2017-01-22T00:00:00Z,6.831119039,42.53468291,13.24393478
2017-01-23T00:00:00Z,6.822330083,42.43413668,13.33807135
2017-01-24T00:00:00Z,6.787332496,42.50825055,13.49160562
2017-01-25T00:00:00Z,6.799459029,42.52315831,13.47479192
2017-01-26T00:00:00Z,6.820920539,42.54713167,13.48841799
2017-01-27T00:00:00Z,6.826048581,42.66216642,13.40343918
2017-01-28T00:00:00Z,6.829542164,42.52137851,13.40164073
2017-01-29T00:00:00Z,6.819104241,42.62196469,13.37629216
2017-01-30T00:00:00Z,6.826625276,42.48607711,13.37679317
2017-01-31T00:00:00Z,6.876141031,42.47965925,13.42594341
2017-02-01T00:00:00Z,6.895432022,42.77041369,13.58035389
2017-02-02T00:00:00Z,6.915765534,42.56494019,13.3687968
2017-02-03T00:00:00Z,6.925083991,42.51299874,13.4809996
2017-02-04T00:00:00Z,6.942112174,42.47834249,13.39271107
2017-02-05T00:00:00Z,6.923284816,42.65306364,13.44346378
2017-02-06T00:00:00Z,6.93064373,42.41422504,13.33602532
2017-02-07T00:00:00Z,6.96020577,42.61449518,13.48339163
2017-02-08T00:00:00Z,6.960067862,42.55488985,13.40852379
2017-02-09T00:00:00Z,6.896100558,42.70065568,13.53910862
